"배분ID","보충유형","매장코드","매장명","상품거래","상품시즌","스타일코드","컬러","사이즈","배분상태","배분확정수량","출고검출수량","출고대기수량","출고확정수량","배분 확정자","배분확정일","출고예정일","출고검출일","출고대기일","출고확정일","매장입고일","출고ID","매장자동입고확정",""
"XDIST202605060004974322","MD요청-상품","50160","정읍(대-위)","위탁","26S","DMRS8I063","KAD","100","출고완료","1","1","0","1","권현정(KHJEONG)","2026-05-06","2026-05-06","2026-05-06 17:31:06","2026-05-06 17:31:06","2026-05-06 17:31:06","2026-05-07 01:04:30","X202605000365257","Y",""
"XDIST202605060004974322","MD요청-상품","50001","목포하당(대-위)","위탁","26S","DMRS8I063","KAD","100","출고완료","1","1","0","1","권현정(KHJEONG)","2026-05-06","2026-05-06","2026-05-06 17:30:17","2026-05-06 17:30:17","2026-05-06 17:30:17","2026-05-07 01:04:14","X202605000365261","Y",""
"XDIST202605060004974322","MD요청-상품","10092","엔터6안양","위탁","26S","DMRS8I063","KAD","100","출고완료","1","1","0","1","권현정(KHJEONG)","2026-05-06","2026-05-06","2026-05-06 17:30:17","2026-05-06 17:30:17","2026-05-06 17:30:17","2026-05-07 01:05:36","X202605000365269","Y",""
"XDIST202605060004974322","MD요청-상품","50077","서수원(대-위)","위탁","26S","DMRS8I063","KAD","100","출고완료","1","1","0","1","권현정(KHJEONG)","2026-05-06","2026-05-06","2026-05-06 17:26:10","2026-05-06 17:26:10","2026-05-06 17:26:10","2026-05-07 01:03:38","X202605000365278","Y",""
"XDIST202605070004991172","MD요청-상품","10073","신세계마산","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:00","X202605000555036","Y",""
"XDIST202605070004991172","MD요청-상품","50098","울산무거(대-위)","위탁","25N","DXCP5015N","BLL","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:02","X202605000555042","Y",""
"XDIST202605070004991172","MD요청-상품","10078","신세계김해","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:23","X202605000555048","Y",""
"XDIST202605070004991172","MD요청-상품","50139","대구칠곡(대-위)","위탁","25N","DXCP5015N","BLL","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:39","X202605000555052","Y",""
"XDIST202605070004991172","MD요청-상품","30050","타임스트림신림(직)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:41","X202605000555057","Y",""
"XDIST202605070004991172","MD요청-상품","50020","안동(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:32","X202605000555059","Y",""
"XDIST202605070004991172","MD요청-상품","50023","순천연향(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:02:12","X202605000555062","Y",""
"XDIST202605070004991172","MD요청-상품","50145","성남신흥(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:29","X202605000555066","Y",""
"XDIST202605070004991172","MD요청-상품","10045","롯데관악","위탁","25N","DXCP5015N","BLL","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:14","X202605000555067","Y",""
"XDIST202605070004991172","MD요청-상품","10046","갤러리아센터시티","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:02:04","X202605000555073","Y",""
"XDIST202605070004991172","MD요청-상품","50153","부평중앙(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:31","X202605000555079","Y",""
"XDIST202605070004991172","MD요청-상품","50154","LF스퀘어연수(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:45","X202605000555082","Y",""
"XDIST202605070004991172","MD요청-상품","50154","LF스퀘어연수(대-위)","위탁","25N","DXCP5015N","BLL","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:45","X202605000555082","Y",""
"XDIST202605070004991172","MD요청-상품","50157","충주(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:01:45","X202605000555083","Y",""
"XDIST202605070004991172","MD요청-상품","10056","갤러리아진주","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:21","X202605000555086","Y",""
"XDIST202605070004991172","MD요청-상품","10056","갤러리아진주","위탁","25N","DXCP5015N","BLL","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:21","X202605000555086","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWPT7F063","DWS","27","출고완료","15","15","0","15","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:55","X202605000201525","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWPT7F063","BES","28","출고완료","10","10","0","10","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:55","X202605000201525","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWPT7F063","BGN","25","출고완료","5","5","0","5","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:53","X202605000201525","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWRS94063","IVD","100","출고완료","15","15","0","15","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:54","X202605000201526","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWRS94063","IVD","95","출고완료","15","15","0","15","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:57","X202605000201526","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWRS94063","BKS","100","출고완료","10","10","0","10","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:53","X202605000201526","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWRS97063","DGS","95","출고완료","15","15","0","15","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:57","X202605000201526","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWRS97063","IVD","90","출고완료","10","10","0","10","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:57","X202605000201526","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWSBB2063","INS","25","출고완료","10","10","0","10","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:53","X202605000201527","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWSBB2063","INS","28","출고완료","10","10","0","10","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:53","X202605000201527","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWTB95063","KAN","28","출고완료","10","10","0","10","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:55","X202605000201528","Y",""
"XDIST202605040004968716","엑셀수기배분","90019","EC-온라인물류","위탁","26S","DWWJR2063","BKS","90","출고완료","15","15","0","15","박정민(PJM1003)","2026-05-04","2026-05-06","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-06 17:19:01","2026-05-07 01:01:53","X202605000201529","Y",""
"XDIST202605070004991172","MD요청-상품","10055","신세계광주","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:01:48","X202605000555090","Y",""
"XDIST202605070004989715","MD요청-상품","50065","화성봉담(대-위)","위탁","25N","DXCP5025N","BKS","58","출고완료","5","5","0","5","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-09 01:01:39","X202605000549978","Y",""
"XDIST202605070004989715","MD요청-상품","50089","퍼스트빌리지(대-위)","위탁","25N","DXCP5025N","BKS","58","출고완료","5","5","0","5","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-09 01:01:40","X202605000549981","Y",""
"XDIST202605070004989715","MD요청-상품","50168","모다김제(대-위)","위탁","25N","DXCP5025N","BKS","58","출고완료","5","5","0","5","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:03","2026-05-08 17:33:03","2026-05-08 17:33:03","2026-05-09 01:02:53","X202605000549982","Y",""
"XDIST202605070004990400","MD요청-상품","50101","김포(대-위)","위탁","25N","DXCP5025N","KAL","58","출고완료","4","4","0","4","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-09 01:01:45","X202605000551837","Y",""
"XDIST202605060004974160","MD요청-상품","50006","제주(대-위)","위탁","26S","DWRS97063","IVD","90","출고완료","1","1","0","1","권현정(KHJEONG)","2026-05-06","2026-05-06","2026-05-06 17:31:05","2026-05-06 17:31:05","2026-05-06 17:31:05","2026-05-07 01:04:40","X202605000364879","Y",""
"XDIST202605070004988721","엑셀수기배분","X0015","쇼룸(기획MD)","위탁","26S","DKRS81063","LAL","130","출고완료","1","1","0","1","김소진(SOJIN1027)","2026-05-07","2026-05-07","2026-05-08 17:29:05","2026-05-08 17:29:05","2026-05-08 17:29:05","2026-05-09 01:01:26","X202605000543366","Y",""
"XDIST202605070004988721","엑셀수기배분","X0015","쇼룸(기획MD)","위탁","26S","DKRS83063","CRS","160","출고완료","1","1","0","1","김소진(SOJIN1027)","2026-05-07","2026-05-07","2026-05-08 17:29:05","2026-05-08 17:29:05","2026-05-08 17:29:05","2026-05-09 01:01:26","X202605000543366","Y",""
"XDIST202605080004993589","엑셀수기배분","90019","EC-온라인물류","위탁","25S","DMPT39051","BKS","36","출고완료","1","1","0","0","허새흰(HEEN1)","2026-05-08","2026-05-08","2026-05-08 17:30:04","2026-05-08 17:30:04","2026-05-08 17:30:04","","X202605000617706","Y",""
"XDIST202605080004993589","엑셀수기배분","90019","EC-온라인물류","위탁","25S","DXHD38051","DGS","90","출고완료","3","3","0","0","허새흰(HEEN1)","2026-05-08","2026-05-08","2026-05-08 17:30:04","2026-05-08 17:30:04","2026-05-08 17:30:04","","X202605000617712","Y",""
"XDIST202605070004991172","MD요청-상품","50041","홍성점(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:03","2026-05-08 17:33:03","2026-05-08 17:33:03","2026-05-09 01:01:58","X202605000554914","Y",""
"XDIST202605070004991172","MD요청-상품","50166","진영(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:03","2026-05-08 17:33:03","2026-05-08 17:33:03","2026-05-09 01:02:44","X202605000554917","Y",""
"XDIST202605070004991172","MD요청-상품","10020","롯데청량리","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:03","2026-05-08 17:33:03","2026-05-08 17:33:03","2026-05-09 01:03:13","X202605000554925","Y",""
"XDIST202605070004991172","MD요청-상품","10006","AK분당","위탁","25N","DXCP5015N","BLL","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:39","X202605000554965","Y",""
"XDIST202605070004991172","MD요청-상품","50065","화성봉담(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:01:39","X202605000554972","Y",""
"XDIST202605070004991172","MD요청-상품","50101","김포(대-위)","위탁","25N","DXCP5015N","BLL","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:01:45","X202605000554983","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWTP52043","BKS","25","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:15","X202605000399038","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWTP52043","BKS","26","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:15","X202605000399038","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DMTR51043","CRD","95","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:48","X202605000399039","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DXTR75043","BRD","100","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:41","X202605000399039","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DMTS55043","TQL","110","출고완료","2","2","0","2","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:12","X202605000399040","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DMTS55043","TQL","95","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:16","X202605000399040","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DMTSG3043","CRS","100","출고완료","2","2","0","2","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:15","X202605000399040","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DMTSGE043","DBS","110","출고완료","2","2","0","2","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:15","X202605000399040","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DMTSGU043","CBL","95","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:53","X202605000399040","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DMWJ61043","BKS","110","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:16","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DMWJ63043","EGS","105","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:41","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWWJ62043","BKS","95","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:16","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWWJ62043","MTL","100","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:17","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWWJ93043","BKS","90","출고완료","5","5","0","5","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:15","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWWJ93043","MTS","90","출고완료","5","5","0","5","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:57","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWWJ95043","CRS","100","출고완료","5","5","0","5","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:16","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWWJ95043","CRS","95","출고완료","6","6","0","6","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:37","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DWWJ95043","NYD","90","출고완료","10","10","0","10","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:17","X202605000399041","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DXRS6A043","CBL","100","출고완료","3","3","0","3","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:41","X202605000399042","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DXRS7C043","GNN","110","출고완료","2","2","0","2","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:32","X202605000399042","Y",""
"XDIST202605060004981672","엑셀수기배분","30024","롯데아울렛부여(직)","위탁","24S","DXRS7G043","ORD","100","출고완료","2","2","0","2","이훈희(LEEHH1149)","2026-05-06","2026-05-07","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-07 17:07:02","2026-05-08 01:02:32","X202605000399042","Y",""
"XDIST202605070004990173","MD요청-상품","50096","LF스퀘어양주(대-위)","위탁","25N","DXCP5025N","GRD","56","출고완료","2","2","0","2","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-09 01:03:43","X202605000551556","Y",""
"XDIST202605070004990173","MD요청-상품","50065","화성봉담(대-위)","위탁","25N","DXCP5025N","GRD","58","출고완료","2","2","0","2","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-08 17:49:02","2026-05-09 01:01:39","X202605000551557","Y",""
"XDIST202605060004974318","MD요청-상품","50052","동해(대-위)","위탁","26S","DWRS9N063","CRS","95","출고완료","1","1","0","1","권현정(KHJEONG)","2026-05-06","2026-05-06","2026-05-06 17:27:05","2026-05-06 17:27:05","2026-05-06 17:27:05","2026-05-07 01:03:19","X202605000365170","Y",""
"XDIST202605070004991545","MD요청-상품","50165","청주율량(대-위)","위탁","25N","DXCP5015N","LVS","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:01:58","X202605000555818","Y",""
"XDIST202605070004991545","MD요청-상품","10020","롯데청량리","위탁","25N","DXCP5015N","LVS","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:03:13","X202605000555824","Y",""
"XDIST202605070004991545","MD요청-상품","50209","서귀포(대-위)","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:28","X202605000555830","Y",""
"XDIST202605060004974318","MD요청-상품","10043","롯데울산","위탁","26S","DWRS9N063","CRS","90","출고완료","1","1","0","1","권현정(KHJEONG)","2026-05-06","2026-05-06","2026-05-06 17:26:09","2026-05-06 17:26:09","2026-05-06 17:26:09","2026-05-07 01:03:22","X202605000365173","Y",""
"XDIST202605060004974320","MD요청-상품","50059","신제주(대-위)","위탁","26S","DWRS9N063","NYD","95","출고완료","1","1","0","1","권현정(KHJEONG)","2026-05-06","2026-05-06","2026-05-06 17:30:17","2026-05-06 17:30:17","2026-05-06 17:30:17","2026-05-07 01:03:06","X202605000365184","Y",""
"XDIST202605070004991545","MD요청-상품","50172","안성(대-위)","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:28","X202605000555835","Y",""
"XDIST202605070004991545","MD요청-상품","50210","해남(대-위)","위탁","25N","DXCP5015N","LVS","58","출고완료","2","2","0","2","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:02:50","X202605000555839","Y",""
"XDIST202605070004991545","MD요청-상품","10038","롯데창원","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:04","X202605000555845","Y",""
"XDIST202605070004991545","MD요청-상품","30028","광주상무(직)","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:01:37","X202605000555846","Y",""
"XDIST202605070004991545","MD요청-상품","50106","세정광주(대-위)","위탁","25N","DXCP5015N","LVS","58","출고완료","2","2","0","2","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:01:49","X202605000555864","Y",""
"XDIST202605070004991545","MD요청-상품","10096","롯데동탄","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:03:19","X202605000555870","Y",""
"XDIST202605070004991639","MD요청-상품","50160","정읍(대-위)","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:30","X202605000556235","Y",""
"XDIST202605070004991639","MD요청-상품","10023","갤러리아대전","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:01:39","X202605000556243","Y",""
"XDIST202605070004991639","MD요청-상품","50205","NC강서(대-위)","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:35","X202605000556245","Y",""
"XDIST202605070004991639","MD요청-상품","50207","전주평화점(대-위)","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:01:35","X202605000556250","Y",""
"XDIST202605070004991639","MD요청-상품","50053","전주송천(대-위)","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:01:44","X202605000556256","Y",""
